,Year,Round,Pick,Name,Team,Position,player_id,player_game_count,Grade,count,pickgrade,_merge,value
763,2013,5,141,oday aboushi,Jets,T,7923.0,43.0,62.0,1,61.0,both,1.0
437,2012,1,14,michael brockers,Rams,DT,7020.0,123.0,69.7,1,68.7,both,1.0
1037,2014,7,220,shamar stephen,Vikings,DT,8854.0,82.0,60.7,1,59.7,both,1.0
1176,2015,4,129,jake ryan,Packers,LB,9562.0,36.0,62.7,1,61.7,both,1.0
379,2011,6,184,david carter,Cardinals,DT,6336.0,34.0,60.3,1,59.3,both,1.0
941,2014,3,94,terrance west,Browns,RB,8729.0,43.0,62.9,1,61.9,both,1.0
871,2014,1,19,ja'wuan james,Dolphins,T,8654.0,65.0,68.8,1,67.8,both,1.0
1005,2014,5,171,jordan tripp,Dolphins,LB,8806.0,11.0,62.4,1,61.4,both,1.0
881,2014,1,30,jimmie ward,49ers,DB,8665.0,64.0,66.2,1,65.2,both,1.0
300,2011,3,87,drake nevis,Colts,DT,6239.0,26.0,63.1,1,62.2,both,0.8999999999999986
1879,2018,6,215,bradley bozeman,Ravens,C,27934.0,26.0,60.6,1,59.7,both,0.8999999999999986
61,2010,2,64,charles brown,Saints,T,5589.0,40.0,65.6,1,64.7,both,0.8999999999999915
128,2010,5,135,dominique franks,Falcons,DB,5658.0,22.0,63.2,1,62.4,both,0.8000000000000043
1415,2016,5,156,jonathan williams,Bills,RB,10790.0,20.0,60.6,1,59.8,both,0.8000000000000043
385,2011,6,190,colin jones,49ers,DB,6342.0,42.0,60.1,1,59.3,both,0.8000000000000043
515,2012,4,96,chris givens,Rams,WR,7096.0,60.0,62.1,1,61.3,both,0.8000000000000043
231,2011,1,13,nick fairley,Lions,DT,6165.0,77.0,69.6,1,68.8,both,0.7999999999999972
287,2011,3,73,stevan ridley,Patriots,RB,6225.0,68.0,64.8,1,64.0,both,0.7999999999999972
456,2012,2,34,coby fleener,Colts,TE,7038.0,87.0,66.2,1,65.4,both,0.7999999999999972
814,2013,6,205,stacy mcgee,Raiders,DT,7987.0,79.0,59.9,1,59.1,both,0.7999999999999972
1509,2017,1,23,evan engram,Giants,TE,11778.0,34.0,67.2,1,66.4,both,0.7999999999999972
1617,2017,4,142,carlos watkins,Texans,DT,11897.0,26.0,61.8,1,61.0,both,0.7999999999999972
906,2014,2,56,cody latimer,Broncos,WR,8691.0,59.0,64.6,1,63.8,both,0.7999999999999972
79,2010,3,83,corey peters,Falcons,DT,5607.0,129.0,62.3,1,61.5,both,0.7999999999999972
1642,2017,5,172,isaiah mckenzie,Broncos,WR,11927.0,33.0,61.5,1,60.7,both,0.7999999999999972
1263,2015,7,249,akeem king,Falcons,DB,9682.0,24.0,62.0,1,61.2,both,0.7999999999999972
1302,2016,2,38,xavien howard,Dolphins,DB,10672.0,40.0,66.2,1,65.4,both,0.7999999999999972
2040,2019,5,161,charles omenihu,Texans,DE,50612.0,14.0,61.4,1,60.6,both,0.7999999999999972
1848,2018,6,175,damion ratley,Browns,WR,48182.0,15.0,60.6,1,59.9,both,0.7000000000000028
223,2011,1,5,patrick peterson,Cardinals,DB,6157.0,138.0,72.3,1,71.6,both,0.7000000000000028
1432,2016,5,175,jatavis brown,Chargers,LB,10809.0,50.0,60.6,1,59.9,both,0.7000000000000028
148,2010,5,159,riley cooper,Eagles,WR,5682.0,87.0,60.8,1,60.1,both,0.6999999999999957
76,2010,3,80,j.d. walton,Broncos,C,5604.0,55.0,63.9,1,63.2,both,0.6999999999999957
233,2011,1,15,mike pouncey,Dolphins,G,6167.0,114.0,69.1,1,68.4,both,0.6999999999999886
974,2014,4,132,kevin pierre-louis,Seahawks,LB,8767.0,43.0,63.4,1,62.8,both,0.6000000000000014
797,2013,6,184,mychal rivera,Raiders,TE,7965.0,61.0,59.9,1,59.3,both,0.6000000000000014
1578,2017,3,97,cordrea tankersley,Dolphins,DB,11852.0,12.0,61.9,1,61.3,both,0.6000000000000014
830,2013,7,223,nick williams1,Steelers,DT,8006.0,43.0,59.0,1,58.4,both,0.6000000000000014
969,2014,4,127,pierre desir,Browns,DB,8762.0,52.0,62.6,1,62.0,both,0.6000000000000014
304,2011,3,91,akeem dent,Falcons,LB,6243.0,54.0,62.6,1,62.0,both,0.6000000000000014
1173,2015,4,126,mike davis,49ers,RB,9559.0,40.0,61.6,1,61.0,both,0.6000000000000014
1365,2016,4,103,sheldon day,Jaguars,DT,10737.0,56.0,61.9,1,61.3,both,0.6000000000000014
821,2013,7,213,michael mauti,Vikings,LB,7995.0,27.0,59.9,1,59.3,both,0.6000000000000014
819,2013,7,210,demetrius mccray,Jaguars,DB,7992.0,35.0,59.8,1,59.2,both,0.5999999999999943
1922,2019,1,21,darnell savage,Packers,DB,34247.0,14.0,68.0,1,67.4,both,0.5999999999999943
1580,2017,3,99,rasul douglas,Eagles,DB,11854.0,41.0,61.3,1,60.7,both,0.5999999999999943
579,2012,6,172,jeremy lane,Seahawks,DB,7164.0,54.0,61.3,1,60.7,both,0.5999999999999943
1450,2016,6,198,derek watt,Chargers,RB,10832.0,64.0,59.8,1,59.3,both,0.5
1581,2017,3,100,jonnu smith,Titans,TE,11855.0,45.0,61.4,1,60.9,both,0.5
8,2010,1,9,c.j. spiller,Bills,RB,5534.0,90.0,70.7,1,70.2,both,0.5
1738,2018,2,47,christian kirk,Cardinals,WR,47546.0,25.0,66.2,1,65.7,both,0.5
412,2011,7,235,jimmy wilson,Dolphins,DB,6387.0,68.0,59.9,1,59.4,both,0.5
1289,2016,1,25,artie burns,Steelers,DB,10659.0,45.0,66.3,1,65.8,both,0.5
476,2012,2,54,ryan broyles,Lions,WR,7057.0,21.0,63.9,1,63.4,both,0.5
1471,2016,7,222,aaron wallace,Titans,LB,10856.0,11.0,59.4,1,58.9,both,0.5
88,2010,3,92,shawn lauvao,Browns,G,5616.0,94.0,61.6,1,61.1,both,0.5
752,2013,4,128,quinton patton,49ers,WR,7910.0,40.0,61.9,1,61.4,both,0.5
979,2014,4,137,dakota dozier,Jets,T,8772.0,33.0,62.2,1,61.8,both,0.4000000000000057
1324,2016,2,62,james bradberry,Panthers,DB,10696.0,60.0,64.9,1,64.5,both,0.4000000000000057
1562,2017,3,77,daeshon hall,Panthers,DE,11832.0,11.0,63.8,1,63.4,both,0.3999999999999986
1585,2017,3,104,c.j. beathard,49ers,QB,11859.0,11.0,62.0,1,61.6,both,0.3999999999999986
1198,2015,5,160,jesse james,Steelers,TE,9593.0,72.0,60.4,1,60.0,both,0.3999999999999986
1477,2016,7,236,dwayne washington,Lions,RB,10870.0,26.0,60.0,1,59.6,both,0.3999999999999986
267,2011,2,52,marvin austin,Giants,DT,6204.0,26.0,65.1,1,64.7,both,0.3999999999999915
1454,2016,6,202,anthony zettel,Lions,DT,10836.0,49.0,59.2,1,58.9,both,0.30000000000000426
387,2011,6,193,brian rolle,Eagles,LB,6345.0,18.0,59.6,1,59.3,both,0.30000000000000426
1221,2015,6,192,darius philon,Chargers,DT,9625.0,54.0,60.5,1,60.2,both,0.29999999999999716
697,2013,3,67,bennie logan,Eagles,DT,7848.0,89.0,64.3,1,64.0,both,0.29999999999999716
1341,2016,3,79,isaac seumalo,Eagles,G,10713.0,48.0,63.8,1,63.5,both,0.29999999999999716
692,2013,2,62,christine michael,Seahawks,RB,7843.0,37.0,64.8,1,64.5,both,0.29999999999999716
1423,2016,5,164,halapoulivaati vaitai,Eagles,T,10798.0,51.0,61.3,1,61.0,both,0.29999999999999716
1316,2016,2,53,su'a cravens,Redskins,LB,10687.0,16.0,64.3,1,64.0,both,0.29999999999999716
155,2010,5,166,stevenson sylvester,Steelers,LB,5689.0,11.0,61.5,1,61.2,both,0.29999999999999716
232,2011,1,14,robert quinn,Rams,DE,6166.0,125.0,69.0,1,68.7,both,0.29999999999999716
1378,2016,4,116,hassan ridgeway,Colts,DT,10750.0,41.0,60.6,1,60.4,both,0.20000000000000284
1267,2016,1,1,jared goff,Rams,QB,10635.0,54.0,72.8,1,72.6,both,0.20000000000000284
6,2010,1,7,joe haden,Browns,DB,5532.0,132.0,70.8,1,70.6,both,0.20000000000000284
119,2010,4,125,clay harbor,Eagles,TE,5648.0,95.0,61.5,1,61.3,both,0.20000000000000284
892,2014,2,41,lamarcus joyner,Rams,DB,8676.0,81.0,65.8,1,65.6,both,0.20000000000000284
136,2010,5,145,nolan carroll,Dolphins,DB,5668.0,90.0,61.5,1,61.3,both,0.20000000000000284
491,2012,3,71,josh leribeus,Redskins,G,7073.0,37.0,63.4,1,63.2,both,0.19999999999999574
840,2013,7,236,marquess wilson,Bears,WR,8019.0,29.0,59.8,1,59.6,both,0.19999999999999574
1371,2016,4,109,b.j. goodson,Giants,LB,10743.0,40.0,61.9,1,61.7,both,0.19999999999999574
1110,2015,2,58,markus golden,Cardinals,DE,9491.0,62.0,65.1,1,64.9,both,0.19999999999998863
1088,2015,2,34,donovan smith,Buccaneers,T,9467.0,79.0,65.6,1,65.4,both,0.19999999999998863
1398,2016,4,136,devontae booker,Broncos,RB,10770.0,53.0,61.9,1,61.8,both,0.10000000000000142
349,2011,5,144,shiloh keo,Texans,DB,6296.0,30.0,60.9,1,60.8,both,0.10000000000000142
1317,2016,2,54,mackensie alexander,Vikings,DB,10688.0,51.0,63.4,1,63.4,both,0.0
1082,2015,1,28,laken tomlinson,Lions,G,9461.0,74.0,65.5,1,65.5,both,0.0
328,2011,4,119,delone carter,Colts,RB,6271.0,23.0,60.5,1,60.5,both,0.0
308,2011,3,96,alex green,Packers,RB,6248.0,21.0,61.3,1,61.3,both,0.0
485,2012,3,64,dwayne allen,Colts,TE,7066.0,86.0,64.7,1,64.7,both,0.0
2043,2019,5,169,david edwards,Rams,T,35941.0,10.0,61.1,1,61.1,both,0.0
629,2012,7,245,trevin wade,Browns,DB,7227.0,43.0,60.5,1,60.5,both,0.0
1668,2017,6,205,jeremiah ledbetter,Lions,DE,11960.0,17.0,59.1,1,59.1,both,0.0
933,2014,3,86,josh huff,Eagles,WR,8721.0,37.0,62.1,1,62.1,both,0.0
1028,2014,6,205,luke bowanko,Jaguars,C,8839.0,28.0,59.1,1,59.1,both,0.0
204,2010,7,233,jim dray,Cardinals,TE,5756.0,80.0,59.2,1,59.3,both,-0.09999999999999432
1101,2015,2,48,denzel perryman,Chargers,LB,9481.0,53.0,65.2,1,65.3,both,-0.09999999999999432
767,2013,5,145,steve williams,Chargers,DB,7927.0,26.0,61.2,1,61.3,both,-0.09999999999999432
727,2013,4,99,nico johnson,Chiefs,LB,7881.0,12.0,60.6,1,60.7,both,-0.10000000000000142
1125,2015,3,73,tevin coleman,Falcons,RB,9506.0,70.0,63.9,1,64.0,both,-0.10000000000000142
1336,2016,3,74,keivarae russell,Chiefs,DB,10708.0,14.0,63.8,1,63.9,both,-0.10000000000000142
1314,2016,2,50,nick martin,Texans,G,10684.0,46.0,65.3,1,65.4,both,-0.10000000000000853
1935,2019,2,34,rock ya-sin,Colts,DB,49564.0,15.0,65.3,1,65.4,both,-0.10000000000000853
1550,2017,3,65,larry ogunjobi,Browns,DT,11820.0,45.0,64.6,1,64.7,both,-0.10000000000000853
1842,2018,5,165,jaylen samuels,Steelers,TE,47297.0,25.0,60.7,1,60.9,both,-0.19999999999999574
71,2010,3,74,d'anthony smith,Jaguars,DT,5599.0,12.0,63.7,1,63.9,both,-0.19999999999999574
1682,2017,7,229,adrian colbert,49ers,DB,11983.0,21.0,58.9,1,59.1,both,-0.20000000000000284
1278,2016,1,13,laremy tunsil,Dolphins,T,10647.0,58.0,68.6,1,68.8,both,-0.20000000000000284
359,2011,5,155,niles paul,Redskins,WR,6307.0,85.0,59.3,1,59.5,both,-0.20000000000000284
273,2011,2,58,torrey smith,Ravens,WR,6210.0,119.0,64.7,1,64.9,both,-0.20000000000000284
944,2014,3,98,richard rodgers,Packers,TE,8733.0,70.0,60.9,1,61.1,both,-0.20000000000000284
37,2010,2,39,arrelious benn,Buccaneers,WR,5564.0,54.0,65.8,1,66.0,both,-0.20000000000000284
1049,2014,7,237,seantrel henderson,Bills,T,8871.0,34.0,59.4,1,59.6,both,-0.20000000000000284
534,2012,4,117,joe looney,49ers,G,7117.0,64.0,60.4,1,60.6,both,-0.20000000000000284
925,2014,3,76,travis swanson,Lions,C,8711.0,59.0,63.0,1,63.2,both,-0.20000000000000284
1960,2019,2,62,andy isabella,Cardinals,WR,47448.0,13.0,64.2,1,64.5,both,-0.29999999999999716
1305,2016,2,41,reggie ragland,Bills,LB,10675.0,42.0,65.3,1,65.6,both,-0.29999999999999716
990,2014,5,150,aaron lynch,49ers,DE,8785.0,73.0,60.2,1,60.5,both,-0.29999999999999716
1464,2016,6,214,elandon roberts,Patriots,LB,10848.0,57.0,59.2,1,59.5,both,-0.29999999999999716
454,2012,1,32,david wilson,Giants,RB,7036.0,19.0,65.4,1,65.7,both,-0.29999999999999716
640,2013,1,5,ezekiel ansah,Lions,DE,8094.0,91.0,71.3,1,71.6,both,-0.29999999999999716
587,2012,6,184,isaiah frey,Bears,DB,7173.0,27.0,59.0,1,59.3,both,-0.29999999999999716
124,2010,4,130,o'brien schofield,Cardinals,LB,5653.0,79.0,61.9,1,62.2,both,-0.30000000000000426
1602,2017,4,124,jalen reeves-maybin,Lions,LB,11879.0,32.0,60.8,1,61.1,both,-0.30000000000000426
920,2014,3,71,christian kirksey,Browns,LB,8706.0,73.0,62.9,1,63.2,both,-0.30000000000000426
924,2014,3,75,tre mason,Rams,RB,8710.0,25.0,62.8,1,63.1,both,-0.30000000000000426
436,2012,1,13,michael floyd,Cardinals,WR,7019.0,102.0,68.4,1,68.8,both,-0.3999999999999915
98,2010,4,103,perry riley,Redskins,LB,5627.0,79.0,60.9,1,61.3,both,-0.3999999999999986
1811,2018,4,125,avonte maddox,Eagles,DB,50543.0,22.0,60.9,1,61.3,both,-0.3999999999999986
927,2014,3,78,spencer long,Redskins,G,8713.0,56.0,62.9,1,63.3,both,-0.3999999999999986
965,2014,4,122,marqueston huff,Titans,DB,8757.0,23.0,60.4,1,60.8,both,-0.3999999999999986
702,2013,3,72,brian winters,Jets,G,7853.0,83.0,63.5,1,63.9,both,-0.3999999999999986
1339,2016,3,77,daryl worley,Panthers,DB,10711.0,55.0,63.0,1,63.4,both,-0.3999999999999986
1192,2015,5,153,kyle emanuel,Chargers,LB,9586.0,60.0,59.6,1,60.0,both,-0.3999999999999986
1779,2018,3,93,ronnie harrison,Jaguars,DB,49206.0,28.0,61.0,1,61.4,both,-0.3999999999999986
701,2013,3,71,t.j. mcdonald,Rams,DB,7852.0,75.0,62.8,1,63.2,both,-0.4000000000000057
1530,2017,2,45,adam shaheen,Bears,TE,11800.0,27.0,65.5,1,65.9,both,-0.4000000000000057
1323,2016,2,61,vonn bell,Saints,DB,10695.0,60.0,64.3,1,64.7,both,-0.4000000000000057
1950,2019,2,50,irv smith jr.,Vikings,TE,42060.0,16.0,65.0,1,65.4,both,-0.4000000000000057
438,2012,1,15,bruce irvin,Seahawks,DE,7021.0,119.0,68.0,1,68.4,both,-0.4000000000000057
1469,2016,6,219,will parks,Broncos,DB,10853.0,61.0,58.8,1,59.2,both,-0.4000000000000057
1989,2019,3,95,oshane ximines,Giants,LB,48538.0,16.0,60.8,1,61.3,both,-0.5
1512,2017,1,26,takkarist mckinley,Falcons,DE,11781.0,45.0,65.3,1,65.8,both,-0.5
1352,2016,3,90,c.j. prosise,Seahawks,RB,10724.0,23.0,61.1,1,61.6,both,-0.5
1462,2016,6,212,kavon frazier,Cowboys,DB,10846.0,30.0,58.7,1,59.2,both,-0.5
1987,2019,3,93,miles boykin,Ravens,WR,48209.0,16.0,60.9,1,61.4,both,-0.5
1093,2015,2,40,dorial green-beckham,Titans,WR,9473.0,31.0,65.7,1,66.2,both,-0.5
893,2014,2,42,jordan matthews,Eagles,WR,8677.0,72.0,65.3,1,65.8,both,-0.5
756,2013,4,133,levine toilolo,Falcons,TE,7915.0,108.0,62.2,1,62.7,both,-0.5
620,2012,7,232,greg scruggs,Seahawks,DE,7216.0,18.0,58.4,1,58.9,both,-0.5
215,2010,7,251,stevie brown,Raiders,DB,5773.0,42.0,60.1,1,60.6,both,-0.5
996,2014,5,158,caraun reid,Lions,DT,8793.0,47.0,59.6,1,60.1,both,-0.5
866,2014,1,14,kyle fuller1,Bears,DB,8649.0,80.0,68.2,1,68.7,both,-0.5
1277,2016,1,12,sheldon rankins,Saints,DT,10646.0,51.0,68.5,1,69.1,both,-0.5999999999999943
219,2011,1,1,cam newton,Panthers,QB,6153.0,125.0,72.0,1,72.6,both,-0.5999999999999943
845,2013,7,243,kemal ishmael,Falcons,DB,8026.0,75.0,59.8,1,60.4,both,-0.6000000000000014
1837,2018,5,158,andrew brown,Bengals,DT,49636.0,14.0,59.5,1,60.1,both,-0.6000000000000014
781,2013,5,161,tavarres king,Broncos,WR,7943.0,15.0,60.0,1,60.6,both,-0.6000000000000014
149,2010,5,160,larry asante,Browns,DB,5683.0,26.0,59.4,1,60.0,both,-0.6000000000000014
604,2012,6,206,lavon brazill,Colts,WR,7191.0,24.0,58.9,1,59.5,both,-0.6000000000000014
733,2013,4,105,duke williams1,Bills,DB,7887.0,43.0,60.4,1,61.0,both,-0.6000000000000014
1595,2017,4,114,samaje perine,Redskins,RB,11869.0,20.0,60.1,1,60.7,both,-0.6000000000000014
141,2010,5,151,chris scott,Steelers,G,5674.0,33.0,59.8,1,60.4,both,-0.6000000000000014
586,2012,6,182,cyrus gray,Chiefs,RB,7655.0,22.0,58.3,1,58.9,both,-0.6000000000000014
1084,2015,1,30,damarious randall,Packers,DB,9463.0,65.0,64.6,1,65.2,both,-0.6000000000000085
889,2014,2,38,austin seferian-jenkins,Buccaneers,TE,8673.0,43.0,64.8,1,65.4,both,-0.6000000000000085
277,2011,2,62,daniel thomas,Dolphins,RB,6214.0,52.0,63.8,1,64.5,both,-0.7000000000000028
1503,2017,1,17,jonathan allen,Redskins,DE,11772.0,36.0,67.0,1,67.7,both,-0.7000000000000028
182,2010,6,205,ted larsen,Patriots,C,5728.0,106.0,58.4,1,59.1,both,-0.7000000000000028
1119,2015,3,67,a.j. cann,Jaguars,G,9500.0,75.0,63.3,1,64.0,both,-0.7000000000000028
299,2011,3,86,allen bailey,Chiefs,DE,6238.0,114.0,61.4,1,62.1,both,-0.7000000000000028
10,2010,1,11,anthony davis,49ers,T,5536.0,72.0,68.5,1,69.3,both,-0.7999999999999972
238,2011,1,20,adrian clayborn,Buccaneers,DE,6172.0,110.0,66.9,1,67.7,both,-0.7999999999999972
1619,2017,4,144,grover stewart,Colts,DT,11899.0,46.0,60.0,1,60.8,both,-0.7999999999999972
907,2014,2,57,carlos hyde,49ers,RB,8692.0,80.0,63.3,1,64.1,both,-0.7999999999999972
686,2013,2,55,vance mcdonald,49ers,TE,7836.0,87.0,62.5,1,63.3,both,-0.7999999999999972
373,2011,6,177,evan royster,Redskins,RB,6329.0,25.0,59.4,1,60.2,both,-0.8000000000000043
81,2010,3,85,colt mccoy,Browns,QB,5609.0,33.0,60.9,1,61.7,both,-0.8000000000000043
603,2012,6,205,billy winn,Browns,DT,7190.0,68.0,58.2,1,59.1,both,-0.8999999999999986
271,2011,2,56,shane vereen,Patriots,RB,6208.0,77.0,62.9,1,63.8,both,-0.8999999999999986
1370,2016,4,108,ryan smith,Buccaneers,DB,10742.0,28.0,60.8,1,61.7,both,-0.9000000000000057
1208,2015,5,173,james o'shaughnessy,Chiefs,TE,9606.0,55.0,59.8,1,60.7,both,-0.9000000000000057
1532,2017,2,47,tyus bowser,Ravens,LB,11802.0,47.0,64.8,1,65.7,both,-0.9000000000000057
34,2010,2,36,dexter mccluster,Chiefs,RB,5561.0,89.0,64.8,1,65.7,both,-0.9000000000000057
1535,2017,2,50,justin evans,Buccaneers,DB,11805.0,23.0,64.5,1,65.4,both,-0.9000000000000057
417,2011,7,242,malcolm smith,Seahawks,LB,6394.0,83.0,59.3,1,60.2,both,-0.9000000000000057
14,2010,1,16,derrick morgan,Titans,DE,5541.0,118.0,67.5,1,68.4,both,-0.9000000000000057
1515,2017,1,29,david njoku,Browns,TE,11784.0,36.0,64.5,1,65.5,both,-1.0
1284,2016,1,19,shaq lawson,Bills,DE,10653.0,50.0,66.8,1,67.8,both,-1.0
1259,2015,7,245,tre mcbride,Titans,WR,9678.0,11.0,59.5,1,60.5,both,-1.0
1834,2018,5,155,scott quessenberry,Chargers,C,23918.0,15.0,58.5,1,59.5,both,-1.0
900,2014,2,50,jeremiah attaochu,Chargers,LB,8685.0,58.0,64.4,1,65.4,both,-1.0
483,2012,2,61,lamichael james,49ers,RB,7063.0,15.0,63.7,1,64.7,both,-1.0
914,2014,3,65,c.j. fiedorowicz,Texans,TE,8700.0,51.0,63.7,1,64.7,both,-1.0
1000,2014,5,165,ryan carrethers,Chargers,DT,8800.0,24.0,59.9,1,60.9,both,-1.0
812,2013,6,201,ryan griffin1,Texans,TE,7982.0,88.0,58.5,1,59.5,both,-1.0
1592,2017,4,111,tedric thompson,Seahawks,DB,11866.0,22.0,60.1,1,61.1,both,-1.0
468,2012,2,46,mychal kendricks,Eagles,LB,7049.0,103.0,65.0,1,66.0,both,-1.0
1189,2015,5,147,brett hundley,Packers,QB,9580.0,18.0,60.2,1,61.3,both,-1.0999999999999943
129,2010,5,136,kendrick lewis,Chiefs,DB,5659.0,97.0,60.7,1,61.8,both,-1.0999999999999943
823,2013,7,215,tommy bohanon,Jets,RB,7997.0,68.0,58.6,1,59.7,both,-1.1000000000000014
1484,2016,7,248,austin blythe,Colts,C,10882.0,42.0,59.4,1,60.5,both,-1.1000000000000014
1196,2015,5,157,c.j. uzomah,Bengals,TE,9590.0,61.0,58.4,1,59.5,both,-1.1000000000000014
1240,2015,6,217,rakeem nunez-roches,Chiefs,DT,9650.0,51.0,57.9,1,59.0,both,-1.1000000000000014
684,2013,2,53,margus hunt,Bengals,DE,7834.0,91.0,62.9,1,64.0,both,-1.1000000000000014
1333,2016,3,71,darian thompson,Giants,DB,10705.0,32.0,62.1,1,63.2,both,-1.1000000000000014
984,2014,5,142,ryan grant1,Redskins,WR,8777.0,76.0,59.9,1,61.0,both,-1.1000000000000014
1639,2017,5,168,marquel lee,Raiders,LB,11923.0,33.0,59.9,1,61.0,both,-1.1000000000000014
1941,2019,2,41,dalton risner,Broncos,G,47008.0,16.0,64.4,1,65.6,both,-1.1999999999999886
959,2014,4,116,keith mcgill,Raiders,DB,8751.0,31.0,59.2,1,60.4,both,-1.1999999999999957
1583,2017,3,102,nazair jones,Seahawks,DT,11857.0,20.0,59.8,1,61.0,both,-1.2000000000000028
1249,2015,7,229,ben koyack,Jaguars,TE,9662.0,48.0,57.9,1,59.1,both,-1.2000000000000028
1004,2014,5,170,keith reaser,49ers,DB,8805.0,24.0,60.3,1,61.5,both,-1.2000000000000028
1114,2015,2,62,quinten rollins,Packers,DB,9495.0,31.0,63.3,1,64.5,both,-1.2000000000000028
1897,2018,7,245,will clapp,Saints,C,39386.0,16.0,59.2,1,60.5,both,-1.2999999999999972
1227,2015,6,202,a.j. derby,Patriots,TE,9635.0,25.0,57.6,1,58.9,both,-1.2999999999999972
1990,2019,3,96,dawson knox,Bills,TE,35883.0,15.0,60.0,1,61.3,both,-1.2999999999999972
801,2013,6,188,cornelius washington,Bears,LB,7969.0,40.0,57.5,1,58.8,both,-1.2999999999999972
770,2013,5,148,a.j. klein,Panthers,LB,7930.0,91.0,59.6,1,60.9,both,-1.2999999999999972
69,2010,3,72,alex carrington,Bills,DE,5597.0,59.0,62.6,1,63.9,both,-1.2999999999999972
478,2012,2,56,mike adams1,Steelers,T,7643.0,32.0,62.5,1,63.8,both,-1.2999999999999972
829,2013,7,222,chris gragg,Bills,TE,8004.0,30.0,57.6,1,58.9,both,-1.2999999999999972
975,2014,4,133,nevin lawson,Lions,DB,8768.0,69.0,61.4,1,62.7,both,-1.3000000000000043
936,2014,3,89,chris watt,Chargers,G,8724.0,17.0,60.9,1,62.2,both,-1.3000000000000043
592,2012,6,189,christo bilukidi,Raiders,DE,7178.0,24.0,57.9,1,59.2,both,-1.3000000000000043
43,2010,2,45,zane beadles,Broncos,G,5570.0,125.0,64.6,1,65.9,both,-1.3000000000000114
1557,2017,3,72,taywan taylor,Titans,WR,11827.0,32.0,62.5,1,63.9,both,-1.3999999999999986
947,2014,4,102,bashaud breeland,Redskins,DB,8737.0,83.0,59.6,1,61.0,both,-1.3999999999999986
1959,2019,2,61,taylor rapp,Rams,DB,51172.0,15.0,63.3,1,64.7,both,-1.4000000000000057
532,2012,4,115,coty sensabaugh,Titans,DB,7115.0,92.0,59.3,1,60.7,both,-1.4000000000000057
973,2014,4,131,brock vereen,Bears,DB,8766.0,15.0,60.7,1,62.2,both,-1.5
1380,2016,4,118,juston burris,Jets,DB,10752.0,32.0,59.0,1,60.5,both,-1.5
1847,2018,5,174,marquez valdes-scantling,Packers,WR,47809.0,32.0,58.7,1,60.2,both,-1.5
208,2010,7,237,ryan d'imperio,Vikings,LB,5760.0,12.0,58.1,1,59.6,both,-1.5
2071,2019,6,212,dennis daley,Panthers,T,60063.0,14.0,57.7,1,59.2,both,-1.5
419,2011,7,248,eric hagg,Browns,DB,6400.0,20.0,59.0,1,60.5,both,-1.5
11,2010,1,12,ryan mathews,Chargers,RB,5537.0,86.0,67.6,1,69.1,both,-1.5
1539,2017,2,54,raekwon mcmillan,Dolphins,LB,11809.0,29.0,61.9,1,63.4,both,-1.5
1742,2018,2,51,anthony miller,Bears,WR,48160.0,30.0,63.4,1,64.9,both,-1.500000000000007
1576,2017,3,95,delano hill,Seahawks,DB,11849.0,27.0,59.7,1,61.3,both,-1.5999999999999943
1505,2017,1,19,o.j. howard,Buccaneers,TE,11774.0,38.0,66.2,1,67.8,both,-1.5999999999999943
194,2010,7,222,marc mariani,Titans,WR,5745.0,34.0,57.3,1,58.9,both,-1.6000000000000014
709,2013,3,79,markus wheaton,Steelers,WR,7860.0,58.0,61.9,1,63.5,both,-1.6000000000000014
320,2011,4,109,colin mccarthy,Titans,LB,6261.0,28.0,60.1,1,61.7,both,-1.6000000000000014
729,2013,4,101,ace sanders,Jaguars,WR,7883.0,26.0,59.6,1,61.2,both,-1.6000000000000014
997,2014,5,159,chris smith1,Jaguars,DE,8794.0,60.0,58.5,1,60.1,both,-1.6000000000000014
622,2012,7,236,deangelo tyson,Ravens,DE,7220.0,34.0,58.0,1,59.6,both,-1.6000000000000014
1122,2015,3,70,jaelen strong,Texans,WR,9503.0,20.0,60.8,1,62.4,both,-1.6000000000000014
67,2010,3,70,ed dickson,Ravens,TE,5595.0,134.0,60.8,1,62.4,both,-1.6000000000000014
905,2014,2,55,jeremy hill,Bengals,RB,8690.0,55.0,61.6,1,63.3,both,-1.6999999999999957
210,2010,7,240,kavell conner,Colts,LB,5763.0,63.0,58.1,1,59.8,both,-1.6999999999999957
1012,2014,6,179,jon halapio,Patriots,G,8814.0,24.0,58.1,1,59.8,both,-1.6999999999999957
862,2014,1,9,anthony barr,Vikings,LB,8644.0,85.0,68.5,1,70.2,both,-1.7000000000000028
1936,2019,2,35,jawaan taylor,Jaguars,T,41665.0,16.0,63.7,1,65.4,both,-1.7000000000000028
1344,2016,3,82,le'raven clark,Colts,T,10716.0,27.0,60.8,1,62.5,both,-1.7000000000000028
173,2010,6,189,eugene sims,Rams,DE,5712.0,96.0,57.5,1,59.2,both,-1.7000000000000028
1426,2016,5,167,marqui christian,Cardinals,DB,10801.0,41.0,59.0,1,60.7,both,-1.7000000000000028
1416,2016,5,157,leshaun sims,Titans,DB,10791.0,43.0,57.8,1,59.5,both,-1.7000000000000028
1300,2016,2,36,myles jack,Jaguars,LB,10670.0,57.0,64.0,1,65.7,both,-1.7000000000000028
